company,dep_date,arr_date,das,trip,drag,drag_all,drag_date,drag_period,drag_time_s,drag_time_e,time_fished_min,hrs_dec,depth,depth_sd,id_status,com_status,order,family,class,total_catch_cat,total_catch_spp,categories,sci_name,alpha_code,com_name,sample_wt_lbs,total_wt_lbs,cpue
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,2,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,0.5,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,3,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,0.2,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,0.1,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,9,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Rhinopristiformes,Rhinobatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Pseudobatos percellens,NA,Chola guitarfish,3,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,20,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,5,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,1,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.5,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Perciformes,Carangidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Selene brownii,LNW,Moonfish,0.4,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa mitchilli,ANB,Negli,0.3,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,4,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,0.6,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,5,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,1,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,4,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Decapoda,Leucosiidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Persephona lichtensteinii,NA,Siri ball,0.1,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa spinifer,EAH,Specule anchovy,0.7,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.5,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,Yes,Perciformes,Haemulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Genyatremus luteus,GEU,Annafolk,0.3,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,0.15,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,0.15,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,3,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Torpediniformes,Narcinidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Narcine brasiliensis,TNA,Brazilian electric stingray,0.23,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,0.5,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,0.9,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,15,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,4,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,5,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,4,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Perciformes,Haemulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Conodon nobilis,BRG,Grunt,0.8,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Other,Scyphozoa sp.,NA,Jelly fish,1,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,1,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.11,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Perciformes,Carangidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Selene brownii,LNW,Moonfish,2.1,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,1,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,1,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,1.5,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.3,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Myliobatiformes,Urotrygonidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Urotrygon microphthalmum,JUM,Smalleyed round stingray,0.4,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa spinifer,EAH,Specule anchovy,0.7,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,4,40,07/10/2019,Night,2:30:00 am,6:45:00 am,4:15,4.25,5,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,6,15.59,3.668235294
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,Yes,Perciformes,Haemulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Genyatremus luteus,GEU,Annafolk,0.82,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,0.8,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,0.3,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,3.1,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,2.4,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,2.1,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,0.5,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,4.7,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,20,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,0.92,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.18,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Other,Scyphozoa sp.,NA,Jelly fish,0,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,1.5,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.01,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Perciformes,Carangidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Selene brownii,LNW,Moonfish,0.41,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,1.2,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,0.82,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,Yes,Perciformes,Ephippidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Chaetodipterus faber,HRF,Sea donkey,0.9,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,5.2,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,45,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.15,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.8,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,1.3,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Decapoda,Leucosiidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Persephona lichtensteinii,NA,Siri ball,0.1,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Myliobatiformes,Urotrygonidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Urotrygon microphthalmum,JUM,Smalleyed round stingray,0.8,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa spinifer,EAH,Specule anchovy,0.6,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Teuthida,Loliginidae,Cephalopoda,Discarded catch,Bycatch species,Other,Lolliguncula brevis,IUB,Squid,0.01,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,5,41,08/10/2019,Night,2:15:00 am,5:46:00 am,3:31,3.52,8,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.3,15.59,4.428977273
PSI,05/10/2019,09/10/2019,5,7,6,42,08/10/2019,Day,11:35:00 am,3:32:00 pm,3:57,3.95,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,3.6,15.59,3.946835443
PSI,05/10/2019,09/10/2019,5,7,6,42,08/10/2019,Day,11:35:00 am,3:32:00 pm,3:57,3.95,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,4.4,15.59,3.946835443
PSI,05/10/2019,09/10/2019,5,7,6,42,08/10/2019,Day,11:35:00 am,3:32:00 pm,3:57,3.95,8,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,8,15.59,3.946835443
PSI,05/10/2019,09/10/2019,5,7,6,42,08/10/2019,Day,11:35:00 am,3:32:00 pm,3:57,3.95,8,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,0.6,15.59,3.946835443
PSI,05/10/2019,09/10/2019,5,7,6,42,08/10/2019,Day,11:35:00 am,3:32:00 pm,3:57,3.95,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,11.2,15.59,3.946835443
PSI,05/10/2019,09/10/2019,5,7,6,42,08/10/2019,Day,11:35:00 am,3:32:00 pm,3:57,3.95,8,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,4,15.59,3.946835443
PSI,05/10/2019,09/10/2019,5,7,6,42,08/10/2019,Day,11:35:00 am,3:32:00 pm,3:57,3.95,8,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,10,15.59,3.946835443
PSI,05/10/2019,09/10/2019,5,7,6,42,08/10/2019,Day,11:35:00 am,3:32:00 pm,3:57,3.95,8,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.3,15.59,3.946835443
PSI,05/10/2019,09/10/2019,5,7,6,42,08/10/2019,Day,11:35:00 am,3:32:00 pm,3:57,3.95,8,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,15.59,3.946835443
PSI,05/10/2019,09/10/2019,5,7,6,42,08/10/2019,Day,11:35:00 am,3:32:00 pm,3:57,3.95,8,Shallow,Yes,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Other,Scyphozoa sp.,NA,Jelly fish,0.01,15.59,3.946835443
PSI,05/10/2019,09/10/2019,5,7,6,42,08/10/2019,Day,11:35:00 am,3:32:00 pm,3:57,3.95,8,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,3,30.04,7.605063291
